day,year,mo,da,collision_date,county,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,NUM_COLLISIONS
2,2016,02,02,2016-02-02,Kings County,43.2,32.2,1021.5,10,6.5,14.0,999.9,52,34,0.07,999.9,0,1,0,0,0,196
2,2016,02,02,2016-02-02,Queens County,43.2,32.2,1021.5,10,6.5,14.0,999.9,52,34,0.07,999.9,0,1,0,0,0,175
3,2016,02,03,2016-02-03,Kings County,42.6,37.8,1025.6,9.5,11.9,21.0,999.9,51.1,30.9,0,999.9,0,0,0,0,0,171
3,2016,02,03,2016-02-03,Richmond County,42.6,37.8,1025.6,9.5,11.9,21.0,999.9,51.1,30.9,0,999.9,0,0,0,0,0,25
3,2016,02,03,2016-02-03,Queens County,42.6,37.8,1025.6,9.5,11.9,21.0,999.9,51.1,30.9,0,999.9,0,0,0,0,0,131
3,2016,02,03,2016-02-03,New York County,42.6,37.8,1025.6,9.5,11.9,21.0,999.9,51.1,30.9,0,999.9,0,0,0,0,0,113
3,2016,02,03,2016-02-03,Bronx County,42.6,37.8,1025.6,9.5,11.9,21.0,999.9,51.1,30.9,0,999.9,0,0,0,0,0,66
4,2016,02,04,2016-02-04,New York County,51.6,49.4,1015.2,3.1,13.0,21.0,28,54,35.1,0.75,999.9,1,1,0,0,0,123
4,2016,02,04,2016-02-04,Queens County,51.6,49.4,1015.2,3.1,13.0,21.0,28,54,35.1,0.75,999.9,1,1,0,0,0,141
4,2016,02,04,2016-02-04,Bronx County,51.6,49.4,1015.2,3.1,13.0,21.0,28,54,35.1,0.75,999.9,1,1,0,0,0,66
4,2016,02,04,2016-02-04,Richmond County,51.6,49.4,1015.2,3.1,13.0,21.0,28,54,35.1,0.75,999.9,1,1,0,0,0,22
4,2016,02,04,2016-02-04,Kings County,51.6,49.4,1015.2,3.1,13.0,21.0,28,54,35.1,0.75,999.9,1,1,0,0,0,159
5,2016,02,05,2016-02-05,Kings County,40.8,38.4,1012.4,3.5,17.9,31.1,44.1,54,32,1.44,999.9,1,1,1,1,1,145
5,2016,02,05,2016-02-05,Queens County,40.8,38.4,1012.4,3.5,17.9,31.1,44.1,54,32,1.44,999.9,1,1,1,1,1,157
5,2016,02,05,2016-02-05,New York County,40.8,38.4,1012.4,3.5,17.9,31.1,44.1,54,32,1.44,999.9,1,1,1,1,1,130
5,2016,02,05,2016-02-05,Richmond County,40.8,38.4,1012.4,3.5,17.9,31.1,44.1,54,32,1.44,999.9,1,1,1,1,1,35
5,2016,02,05,2016-02-05,Bronx County,40.8,38.4,1012.4,3.5,17.9,31.1,44.1,54,32,1.44,999.9,1,1,1,1,1,60
6,2016,02,06,2016-02-06,Bronx County,32.3,23.3,1026.1,9.9,12.1,28.0,35,45,28,1.05,999.9,0,0,1,0,0,67
6,2016,02,06,2016-02-06,Kings County,32.3,23.3,1026.1,9.9,12.1,28.0,35,45,28,1.05,999.9,0,0,1,0,0,135
6,2016,02,06,2016-02-06,Queens County,32.3,23.3,1026.1,9.9,12.1,28.0,35,45,28,1.05,999.9,0,0,1,0,0,128
6,2016,02,06,2016-02-06,New York County,32.3,23.3,1026.1,9.9,12.1,28.0,35,45,28,1.05,999.9,0,0,1,0,0,118
6,2016,02,06,2016-02-06,Richmond County,32.3,23.3,1026.1,9.9,12.1,28.0,35,45,28,1.05,999.9,0,0,1,0,0,20
7,2016,02,07,2016-02-07,Richmond County,38.7,30.1,1022.3,10,6.7,12.0,999.9,44.1,28,0,999.9,0,0,0,0,0,12
7,2016,02,07,2016-02-07,Kings County,38.7,30.1,1022.3,10,6.7,12.0,999.9,44.1,28,0,999.9,0,0,0,0,0,117
7,2016,02,07,2016-02-07,Queens County,38.7,30.1,1022.3,10,6.7,12.0,999.9,44.1,28,0,999.9,0,0,0,0,0,109
7,2016,02,07,2016-02-07,New York County,38.7,30.1,1022.3,10,6.7,12.0,999.9,44.1,28,0,999.9,0,0,0,0,0,74
7,2016,02,07,2016-02-07,Bronx County,38.7,30.1,1022.3,10,6.7,12.0,999.9,44.1,28,0,999.9,0,0,0,0,0,46
1,2016,02,08,2016-02-08,Richmond County,36.4,31.4,1009,3.8,25.8,38.1,49.9,44.1,32,0.15,999.9,1,1,1,0,0,15
1,2016,02,08,2016-02-08,Kings County,36.4,31.4,1009,3.8,25.8,38.1,49.9,44.1,32,0.15,999.9,1,1,1,0,0,134
1,2016,02,08,2016-02-08,Bronx County,36.4,31.4,1009,3.8,25.8,38.1,49.9,44.1,32,0.15,999.9,1,1,1,0,0,54
1,2016,02,08,2016-02-08,Queens County,36.4,31.4,1009,3.8,25.8,38.1,49.9,44.1,32,0.15,999.9,1,1,1,0,0,112
1,2016,02,08,2016-02-08,New York County,36.4,31.4,1009,3.8,25.8,38.1,49.9,44.1,32,0.15,999.9,1,1,1,0,0,103
2,2016,02,09,2016-02-09,Queens County,33.1,27.8,1003.6,8.1,11.5,21.0,28,42.1,30.9,0.06,999.9,0,0,1,0,0,141
2,2016,02,09,2016-02-09,New York County,33.1,27.8,1003.6,8.1,11.5,21.0,28,42.1,30.9,0.06,999.9,0,0,1,0,0,115
2,2016,02,09,2016-02-09,Bronx County,33.1,27.8,1003.6,8.1,11.5,21.0,28,42.1,30.9,0.06,999.9,0,0,1,0,0,63
2,2016,02,09,2016-02-09,Richmond County,33.1,27.8,1003.6,8.1,11.5,21.0,28,42.1,30.9,0.06,999.9,0,0,1,0,0,14
2,2016,02,09,2016-02-09,Kings County,33.1,27.8,1003.6,8.1,11.5,21.0,28,42.1,30.9,0.06,999.9,0,0,1,0,0,153
3,2016,02,10,2016-02-10,New York County,33.5,28,1002.2,9.1,4.2,8.9,999.9,37.9,28,0,999.9,0,1,1,0,0,120
3,2016,02,10,2016-02-10,Queens County,33.5,28,1002.2,9.1,4.2,8.9,999.9,37.9,28,0,999.9,0,1,1,0,0,121
3,2016,02,10,2016-02-10,Richmond County,33.5,28,1002.2,9.1,4.2,8.9,999.9,37.9,28,0,999.9,0,1,1,0,0,20
3,2016,02,10,2016-02-10,Bronx County,33.5,28,1002.2,9.1,4.2,8.9,999.9,37.9,28,0,999.9,0,1,1,0,0,60
3,2016,02,10,2016-02-10,Kings County,33.5,28,1002.2,9.1,4.2,8.9,999.9,37.9,28,0,999.9,0,1,1,0,0,137
4,2016,02,11,2016-02-11,Kings County,31.5,21.3,1005.7,9.5,11.2,21.0,31.1,37.9,23,0.01,999.9,0,0,1,0,0,163
4,2016,02,11,2016-02-11,Richmond County,31.5,21.3,1005.7,9.5,11.2,21.0,31.1,37.9,23,0.01,999.9,0,0,1,0,0,14
4,2016,02,11,2016-02-11,Queens County,31.5,21.3,1005.7,9.5,11.2,21.0,31.1,37.9,23,0.01,999.9,0,0,1,0,0,152
4,2016,02,11,2016-02-11,New York County,31.5,21.3,1005.7,9.5,11.2,21.0,31.1,37.9,23,0.01,999.9,0,0,1,0,0,140
4,2016,02,11,2016-02-11,Bronx County,31.5,21.3,1005.7,9.5,11.2,21.0,31.1,37.9,23,0.01,999.9,0,0,1,0,0,65
5,2016,02,12,2016-02-12,Bronx County,19.3,4.2,1019.2,10,14.0,24.1,35.9,36,15.1,0,999.9,0,0,0,0,0,65
5,2016,02,12,2016-02-12,Kings County,19.3,4.2,1019.2,10,14.0,24.1,35.9,36,15.1,0,999.9,0,0,0,0,0,153
5,2016,02,12,2016-02-12,Queens County,19.3,4.2,1019.2,10,14.0,24.1,35.9,36,15.1,0,999.9,0,0,0,0,0,149
5,2016,02,12,2016-02-12,New York County,19.3,4.2,1019.2,10,14.0,24.1,35.9,36,15.1,0,999.9,0,0,0,0,0,146
5,2016,02,12,2016-02-12,Richmond County,19.3,4.2,1019.2,10,14.0,24.1,35.9,36,15.1,0,999.9,0,0,0,0,0,22
6,2016,02,13,2016-02-13,New York County,23.5,11.8,1011.5,7.4,12.2,24.1,29.9,27,12.9,0,999.9,0,0,1,0,0,104
6,2016,02,13,2016-02-13,Kings County,23.5,11.8,1011.5,7.4,12.2,24.1,29.9,27,12.9,0,999.9,0,0,1,0,0,118
6,2016,02,13,2016-02-13,Richmond County,23.5,11.8,1011.5,7.4,12.2,24.1,29.9,27,12.9,0,999.9,0,0,1,0,0,15
6,2016,02,13,2016-02-13,Queens County,23.5,11.8,1011.5,7.4,12.2,24.1,29.9,27,12.9,0,999.9,0,0,1,0,0,102
6,2016,02,13,2016-02-13,Bronx County,23.5,11.8,1011.5,7.4,12.2,24.1,29.9,27,12.9,0,999.9,0,0,1,0,0,57
7,2016,02,14,2016-02-14,New York County,5.8,-6.7,1024.1,8.5,16.3,22.9,36.9,27,-2,0,999.9,0,0,0,0,0,84
7,2016,02,14,2016-02-14,Bronx County,5.8,-6.7,1024.1,8.5,16.3,22.9,36.9,27,-2,0,999.9,0,0,0,0,0,27
7,2016,02,14,2016-02-14,Richmond County,5.8,-6.7,1024.1,8.5,16.3,22.9,36.9,27,-2,0,999.9,0,0,0,0,0,4
7,2016,02,14,2016-02-14,Kings County,5.8,-6.7,1024.1,8.5,16.3,22.9,36.9,27,-2,0,999.9,0,0,0,0,0,83
7,2016,02,14,2016-02-14,Queens County,5.8,-6.7,1024.1,8.5,16.3,22.9,36.9,27,-2,0,999.9,0,0,0,0,0,64
1,2016,02,15,2016-02-15,Queens County,18.6,7,1034.4,9.3,6.0,18.1,999.9,35.6,8.1,0,999.9,0,0,1,0,0,56
1,2016,02,15,2016-02-15,Bronx County,18.6,7,1034.4,9.3,6.0,18.1,999.9,35.6,8.1,0,999.9,0,0,1,0,0,31
1,2016,02,15,2016-02-15,Richmond County,18.6,7,1034.4,9.3,6.0,18.1,999.9,35.6,8.1,0,999.9,0,0,1,0,0,15
1,2016,02,15,2016-02-15,Kings County,18.6,7,1034.4,9.3,6.0,18.1,999.9,35.6,8.1,0,999.9,0,0,1,0,0,89
1,2016,02,15,2016-02-15,New York County,18.6,7,1034.4,9.3,6.0,18.1,999.9,35.6,8.1,0,999.9,0,0,1,0,0,55
2,2016,02,16,2016-02-16,Queens County,44.5,41.7,1018.9,4.8,18.5,26.0,38.1,50,36,0.02,999.9,1,1,0,0,0,154
2,2016,02,16,2016-02-16,Richmond County,44.5,41.7,1018.9,4.8,18.5,26.0,38.1,50,36,0.02,999.9,1,1,0,0,0,23
2,2016,02,16,2016-02-16,Bronx County,44.5,41.7,1018.9,4.8,18.5,26.0,38.1,50,36,0.02,999.9,1,1,0,0,0,89
2,2016,02,16,2016-02-16,New York County,44.5,41.7,1018.9,4.8,18.5,26.0,38.1,50,36,0.02,999.9,1,1,0,0,0,120
2,2016,02,16,2016-02-16,Kings County,44.5,41.7,1018.9,4.8,18.5,26.0,38.1,50,36,0.02,999.9,1,1,0,0,0,151
3,2016,02,17,2016-02-17,Bronx County,41.5,35.8,1011.9,6.2,12.0,17.1,22,50,35.1,1.02,999.9,1,1,0,0,0,55
3,2016,02,17,2016-02-17,New York County,41.5,35.8,1011.9,6.2,12.0,17.1,22,50,35.1,1.02,999.9,1,1,0,0,0,144
3,2016,02,17,2016-02-17,Queens County,41.5,35.8,1011.9,6.2,12.0,17.1,22,50,35.1,1.02,999.9,1,1,0,0,0,121
3,2016,02,17,2016-02-17,Richmond County,41.5,35.8,1011.9,6.2,12.0,17.1,22,50,35.1,1.02,999.9,1,1,0,0,0,13
3,2016,02,17,2016-02-17,Kings County,41.5,35.8,1011.9,6.2,12.0,17.1,22,50,35.1,1.02,999.9,1,1,0,0,0,126
4,2016,02,18,2016-02-18,Bronx County,36,23.1,1023.3,10,12.5,18.1,25.1,44.1,32,0,999.9,0,0,0,0,0,67
4,2016,02,18,2016-02-18,Queens County,36,23.1,1023.3,10,12.5,18.1,25.1,44.1,32,0,999.9,0,0,0,0,0,130
4,2016,02,18,2016-02-18,Kings County,36,23.1,1023.3,10,12.5,18.1,25.1,44.1,32,0,999.9,0,0,0,0,0,151
4,2016,02,18,2016-02-18,Richmond County,36,23.1,1023.3,10,12.5,18.1,25.1,44.1,32,0,999.9,0,0,0,0,0,17
4,2016,02,18,2016-02-18,New York County,36,23.1,1023.3,10,12.5,18.1,25.1,44.1,32,0,999.9,0,0,0,0,0,123
5,2016,02,19,2016-02-19,Kings County,34.7,21.7,1031.3,10,10.7,18.1,24.1,39.9,32,0,999.9,0,0,0,0,0,120
5,2016,02,19,2016-02-19,Richmond County,34.7,21.7,1031.3,10,10.7,18.1,24.1,39.9,32,0,999.9,0,0,0,0,0,13
5,2016,02,19,2016-02-19,Bronx County,34.7,21.7,1031.3,10,10.7,18.1,24.1,39.9,32,0,999.9,0,0,0,0,0,52
5,2016,02,19,2016-02-19,Queens County,34.7,21.7,1031.3,10,10.7,18.1,24.1,39.9,32,0,999.9,0,0,0,0,0,118
5,2016,02,19,2016-02-19,New York County,34.7,21.7,1031.3,10,10.7,18.1,24.1,39.9,32,0,999.9,0,0,0,0,0,148
6,2016,02,20,2016-02-20,Queens County,42.8,36.4,1018.4,8.8,12.5,15.9,21,48.9,32,0.03,999.9,0,1,0,0,0,144
6,2016,02,20,2016-02-20,Kings County,42.8,36.4,1018.4,8.8,12.5,15.9,21,48.9,32,0.03,999.9,0,1,0,0,0,133
6,2016,02,20,2016-02-20,New York County,42.8,36.4,1018.4,8.8,12.5,15.9,21,48.9,32,0.03,999.9,0,1,0,0,0,123
6,2016,02,20,2016-02-20,Bronx County,42.8,36.4,1018.4,8.8,12.5,15.9,21,48.9,32,0.03,999.9,0,1,0,0,0,52
6,2016,02,20,2016-02-20,Richmond County,42.8,36.4,1018.4,8.8,12.5,15.9,21,48.9,32,0.03,999.9,0,1,0,0,0,25
7,2016,02,21,2016-02-21,Queens County,46.8,38.5,1010.7,8.4,11.2,14.0,999.9,54,39,0,999.9,0,0,0,0,0,100
7,2016,02,21,2016-02-21,New York County,46.8,38.5,1010.7,8.4,11.2,14.0,999.9,54,39,0,999.9,0,0,0,0,0,106
7,2016,02,21,2016-02-21,Richmond County,46.8,38.5,1010.7,8.4,11.2,14.0,999.9,54,39,0,999.9,0,0,0,0,0,15
7,2016,02,21,2016-02-21,Kings County,46.8,38.5,1010.7,8.4,11.2,14.0,999.9,54,39,0,999.9,0,0,0,0,0,137
7,2016,02,21,2016-02-21,Bronx County,46.8,38.5,1010.7,8.4,11.2,14.0,999.9,54,39,0,999.9,0,0,0,0,0,51
1,2016,02,22,2016-02-22,Queens County,41.8,31.7,1017.1,10,9.2,15.9,22.9,54,32,0.07,999.9,0,1,0,0,0,162
1,2016,02,22,2016-02-22,Kings County,41.8,31.7,1017.1,10,9.2,15.9,22.9,54,32,0.07,999.9,0,1,0,0,0,133
1,2016,02,22,2016-02-22,Richmond County,41.8,31.7,1017.1,10,9.2,15.9,22.9,54,32,0.07,999.9,0,1,0,0,0,25
1,2016,02,22,2016-02-22,New York County,41.8,31.7,1017.1,10,9.2,15.9,22.9,54,32,0.07,999.9,0,1,0,0,0,117
1,2016,02,22,2016-02-22,Bronx County,41.8,31.7,1017.1,10,9.2,15.9,22.9,54,32,0.07,999.9,0,1,0,0,0,76
2,2016,02,23,2016-02-23,New York County,36.5,26.3,1028.2,10,9.9,15.9,22.9,45,28.9,0.04,999.9,0,0,0,0,0,150
2,2016,02,23,2016-02-23,Richmond County,36.5,26.3,1028.2,10,9.9,15.9,22.9,45,28.9,0.04,999.9,0,0,0,0,0,27
2,2016,02,23,2016-02-23,Bronx County,36.5,26.3,1028.2,10,9.9,15.9,22.9,45,28.9,0.04,999.9,0,0,0,0,0,74
2,2016,02,23,2016-02-23,Queens County,36.5,26.3,1028.2,10,9.9,15.9,22.9,45,28.9,0.04,999.9,0,0,0,0,0,132
2,2016,02,23,2016-02-23,Kings County,36.5,26.3,1028.2,10,9.9,15.9,22.9,45,28.9,0.04,999.9,0,0,0,0,0,142
3,2016,02,24,2016-02-24,New York County,46.9,43.7,1020,6,12.7,17.1,22.9,53.6,41,0.03,999.9,0,1,0,0,0,156
3,2016,02,24,2016-02-24,Kings County,46.9,43.7,1020,6,12.7,17.1,22.9,53.6,41,0.03,999.9,0,1,0,0,0,162
3,2016,02,24,2016-02-24,Richmond County,46.9,43.7,1020,6,12.7,17.1,22.9,53.6,41,0.03,999.9,0,1,0,0,0,31
3,2016,02,24,2016-02-24,Queens County,46.9,43.7,1020,6,12.7,17.1,22.9,53.6,41,0.03,999.9,0,1,0,0,0,149
3,2016,02,24,2016-02-24,Bronx County,46.9,43.7,1020,6,12.7,17.1,22.9,53.6,41,0.03,999.9,0,1,0,0,0,56
4,2016,02,25,2016-02-25,New York County,51,47.1,995.4,4.2,20.9,29.9,38.1,57.2,45,0.18,999.9,1,1,0,0,1,129
4,2016,02,25,2016-02-25,Richmond County,51,47.1,995.4,4.2,20.9,29.9,38.1,57.2,45,0.18,999.9,1,1,0,0,1,15
4,2016,02,25,2016-02-25,Bronx County,51,47.1,995.4,4.2,20.9,29.9,38.1,57.2,45,0.18,999.9,1,1,0,0,1,83
4,2016,02,25,2016-02-25,Kings County,51,47.1,995.4,4.2,20.9,29.9,38.1,57.2,45,0.18,999.9,1,1,0,0,1,168
4,2016,02,25,2016-02-25,Queens County,51,47.1,995.4,4.2,20.9,29.9,38.1,57.2,45,0.18,999.9,1,1,0,0,1,155
5,2016,02,26,2016-02-26,Kings County,40.2,23.9,1001.8,9.5,20.8,29.9,36.9,57,35.1,0.04,999.9,0,0,0,0,0,96
5,2016,02,26,2016-02-26,Queens County,40.2,23.9,1001.8,9.5,20.8,29.9,36.9,57,35.1,0.04,999.9,0,0,0,0,0,112
5,2016,02,26,2016-02-26,Bronx County,40.2,23.9,1001.8,9.5,20.8,29.9,36.9,57,35.1,0.04,999.9,0,0,0,0,0,47
5,2016,02,26,2016-02-26,Richmond County,40.2,23.9,1001.8,9.5,20.8,29.9,36.9,57,35.1,0.04,999.9,0,0,0,0,0,25
5,2016,02,26,2016-02-26,New York County,40.2,23.9,1001.8,9.5,20.8,29.9,36.9,57,35.1,0.04,999.9,0,0,0,0,0,117
6,2016,02,27,2016-02-27,New York County,30.7,11.4,1016.4,10,11.6,21.0,27,42.1,25,0,999.9,0,0,0,0,0,62
6,2016,02,27,2016-02-27,Bronx County,30.7,11.4,1016.4,10,11.6,21.0,27,42.1,25,0,999.9,0,0,0,0,0,49
6,2016,02,27,2016-02-27,Kings County,30.7,11.4,1016.4,10,11.6,21.0,27,42.1,25,0,999.9,0,0,0,0,0,112
6,2016,02,27,2016-02-27,Queens County,30.7,11.4,1016.4,10,11.6,21.0,27,42.1,25,0,999.9,0,0,0,0,0,97
6,2016,02,27,2016-02-27,Richmond County,30.7,11.4,1016.4,10,11.6,21.0,27,42.1,25,0,999.9,0,0,0,0,0,11
7,2016,02,28,2016-02-28,Queens County,42.8,31.7,1013.4,10,16.6,21.0,27,48.9,25,0,999.9,0,0,0,0,0,111
7,2016,02,28,2016-02-28,Kings County,42.8,31.7,1013.4,10,16.6,21.0,27,48.9,25,0,999.9,0,0,0,0,0,135
7,2016,02,28,2016-02-28,Bronx County,42.8,31.7,1013.4,10,16.6,21.0,27,48.9,25,0,999.9,0,0,0,0,0,64
7,2016,02,28,2016-02-28,New York County,42.8,31.7,1013.4,10,16.6,21.0,27,48.9,25,0,999.9,0,0,0,0,0,100
7,2016,02,28,2016-02-28,Richmond County,42.8,31.7,1013.4,10,16.6,21.0,27,48.9,25,0,999.9,0,0,0,0,0,12
1,2016,02,29,2016-02-29,Queens County,47.8,40.9,1006.4,7.2,17.0,21.0,27,54,39.9,0,999.9,0,0,0,0,0,159
1,2016,02,29,2016-02-29,Kings County,47.8,40.9,1006.4,7.2,17.0,21.0,27,54,39.9,0,999.9,0,0,0,0,0,151
1,2016,02,29,2016-02-29,Bronx County,47.8,40.9,1006.4,7.2,17.0,21.0,27,54,39.9,0,999.9,0,0,0,0,0,69
1,2016,02,29,2016-02-29,New York County,47.8,40.9,1006.4,7.2,17.0,21.0,27,54,39.9,0,999.9,0,0,0,0,0,98
1,2016,02,29,2016-02-29,Richmond County,47.8,40.9,1006.4,7.2,17.0,21.0,27,54,39.9,0,999.9,0,0,0,0,0,27
1,2021,02,01,2021-02-01,Queens County,33.7,29.5,1018,6.8,15.3,27,36.9,41,16,0,999.9,1,1,0,0,0,74
1,2021,02,01,2021-02-01,Richmond County,33.7,29.5,1018,6.8,15.3,27,36.9,41,16,0,999.9,1,1,0,0,0,7
1,2021,02,01,2021-02-01,New York County,33.7,29.5,1018,6.8,15.3,27,36.9,41,16,0,999.9,1,1,0,0,0,28
1,2021,02,01,2021-02-01,Kings County,33.7,29.5,1018,6.8,15.3,27,36.9,41,16,0,999.9,1,1,0,0,0,79
1,2021,02,01,2021-02-01,Bronx County,33.7,29.5,1018,6.8,15.3,27,36.9,41,16,0,999.9,1,1,0,0,0,34
2,2021,02,02,2021-02-02,Queens County,41.8,41.6,993.5,3.4,18.4,28,40,43,30,1.09,999.9,1,1,0,0,0,64
2,2021,02,02,2021-02-02,Richmond County,41.8,41.6,993.5,3.4,18.4,28,40,43,30,1.09,999.9,1,1,0,0,0,20
2,2021,02,02,2021-02-02,Bronx County,41.8,41.6,993.5,3.4,18.4,28,40,43,30,1.09,999.9,1,1,0,0,0,37
2,2021,02,02,2021-02-02,Kings County,41.8,41.6,993.5,3.4,18.4,28,40,43,30,1.09,999.9,1,1,0,0,0,81
2,2021,02,02,2021-02-02,New York County,41.8,41.6,993.5,3.4,18.4,28,40,43,30,1.09,999.9,1,1,0,0,0,20
3,2021,02,03,2021-02-03,Richmond County,34.1,31.9,993.6,9.5,9.5,15.9,22.9,43,33.1,0.01,999.9,1,0,0,0,1000,10
3,2021,02,03,2021-02-03,Kings County,34.1,31.9,993.6,9.5,9.5,15.9,22.9,43,33.1,0.01,999.9,1,0,0,0,1000,90
3,2021,02,03,2021-02-03,Queens County,34.1,31.9,993.6,9.5,9.5,15.9,22.9,43,33.1,0.01,999.9,1,0,0,0,1000,68
3,2021,02,03,2021-02-03,New York County,34.1,31.9,993.6,9.5,9.5,15.9,22.9,43,33.1,0.01,999.9,1,0,0,0,1000,28
3,2021,02,03,2021-02-03,Bronx County,34.1,31.9,993.6,9.5,9.5,15.9,22.9,43,33.1,0.01,999.9,1,0,0,0,1000,36
6,2014,02,01,2014-02-01,Bronx County,35.6,25.1,1024.8,10,4.8,8.0,999.9,41,30.9,0,999.9,0,0,0,0,0,59
6,2014,02,01,2014-02-01,Queens County,35.6,25.1,1024.8,10,4.8,8.0,999.9,41,30.9,0,999.9,0,0,0,0,0,104
6,2014,02,01,2014-02-01,Kings County,35.6,25.1,1024.8,10,4.8,8.0,999.9,41,30.9,0,999.9,0,0,0,0,0,130
6,2014,02,01,2014-02-01,New York County,35.6,25.1,1024.8,10,4.8,8.0,999.9,41,30.9,0,999.9,0,0,0,0,0,92
6,2014,02,01,2014-02-01,Richmond County,35.6,25.1,1024.8,10,4.8,8.0,999.9,41,30.9,0,999.9,0,0,0,0,0,23
4,2021,02,04,2021-02-04,Bronx County,33.3,27.6,1004.5,9.9,8.4,13,999.9,37.9,30.2,0,999.9,1,0,0,0,1000,49
4,2021,02,04,2021-02-04,Queens County,33.3,27.6,1004.5,9.9,8.4,13,999.9,37.9,30.2,0,999.9,1,0,0,0,1000,61
4,2021,02,04,2021-02-04,New York County,33.3,27.6,1004.5,9.9,8.4,13,999.9,37.9,30.2,0,999.9,1,0,0,0,1000,34
4,2021,02,04,2021-02-04,Richmond County,33.3,27.6,1004.5,9.9,8.4,13,999.9,37.9,30.2,0,999.9,1,0,0,0,1000,21
4,2021,02,04,2021-02-04,Kings County,33.3,27.6,1004.5,9.9,8.4,13,999.9,37.9,30.2,0,999.9,1,0,0,0,1000,84
7,2014,02,02,2014-02-02,Queens County,39.3,37.2,1016.5,5.5,8.7,15.0,20,45,30.9,0.1,999.9,1,1,0,0,0,102
7,2014,02,02,2014-02-02,Kings County,39.3,37.2,1016.5,5.5,8.7,15.0,20,45,30.9,0.1,999.9,1,1,0,0,0,103
7,2014,02,02,2014-02-02,Richmond County,39.3,37.2,1016.5,5.5,8.7,15.0,20,45,30.9,0.1,999.9,1,1,0,0,0,16
7,2014,02,02,2014-02-02,New York County,39.3,37.2,1016.5,5.5,8.7,15.0,20,45,30.9,0.1,999.9,1,1,0,0,0,83
7,2014,02,02,2014-02-02,Bronx County,39.3,37.2,1016.5,5.5,8.7,15.0,20,45,30.9,0.1,999.9,1,1,0,0,0,53
5,2021,02,05,2021-02-05,Queens County,37.2,34.4,1009.2,9.8,7.9,15.9,999.9,44.1,28.9,0,999.9,1,0,0,0,0,93
5,2021,02,05,2021-02-05,Richmond County,37.2,34.4,1009.2,9.8,7.9,15.9,999.9,44.1,28.9,0,999.9,1,0,0,0,0,13
5,2021,02,05,2021-02-05,New York County,37.2,34.4,1009.2,9.8,7.9,15.9,999.9,44.1,28.9,0,999.9,1,0,0,0,0,45
5,2021,02,05,2021-02-05,Bronx County,37.2,34.4,1009.2,9.8,7.9,15.9,999.9,44.1,28.9,0,999.9,1,0,0,0,0,48
5,2021,02,05,2021-02-05,Kings County,37.2,34.4,1009.2,9.8,7.9,15.9,999.9,44.1,28.9,0,999.9,1,0,0,0,0,105
1,2014,02,03,2014-02-03,Richmond County,36.5,33.6,1018.2,5.3,9.1,15.0,18.1,45,32,0.06,999.9,1,1,1,0,0,63
1,2014,02,03,2014-02-03,Kings County,36.5,33.6,1018.2,5.3,9.1,15.0,18.1,45,32,0.06,999.9,1,1,1,0,0,243
1,2014,02,03,2014-02-03,Bronx County,36.5,33.6,1018.2,5.3,9.1,15.0,18.1,45,32,0.06,999.9,1,1,1,0,0,110
1,2014,02,03,2014-02-03,Queens County,36.5,33.6,1018.2,5.3,9.1,15.0,18.1,45,32,0.06,999.9,1,1,1,0,0,256
1,2014,02,03,2014-02-03,New York County,36.5,33.6,1018.2,5.3,9.1,15.0,18.1,45,32,0.06,999.9,1,1,1,0,0,139
6,2021,02,06,2021-02-06,Bronx County,38.9,31.7,1012.1,9.9,13.8,20,28,44.1,30.9,0,999.9,0,0,0,0,0,36
6,2021,02,06,2021-02-06,Richmond County,38.9,31.7,1012.1,9.9,13.8,20,28,44.1,30.9,0,999.9,0,0,0,0,0,16
6,2021,02,06,2021-02-06,Queens County,38.9,31.7,1012.1,9.9,13.8,20,28,44.1,30.9,0,999.9,0,0,0,0,0,80
6,2021,02,06,2021-02-06,Kings County,38.9,31.7,1012.1,9.9,13.8,20,28,44.1,30.9,0,999.9,0,0,0,0,0,85
6,2021,02,06,2021-02-06,New York County,38.9,31.7,1012.1,9.9,13.8,20,28,44.1,30.9,0,999.9,0,0,0,0,0,35
2,2014,02,04,2014-02-04,New York County,32.5,26.2,1027.2,10,7.8,14.0,999.9,41,27,0.61,999.9,0,1,1,0,0,118
2,2014,02,04,2014-02-04,Richmond County,32.5,26.2,1027.2,10,7.8,14.0,999.9,41,27,0.61,999.9,0,1,1,0,0,29
2,2014,02,04,2014-02-04,Bronx County,32.5,26.2,1027.2,10,7.8,14.0,999.9,41,27,0.61,999.9,0,1,1,0,0,67
2,2014,02,04,2014-02-04,Queens County,32.5,26.2,1027.2,10,7.8,14.0,999.9,41,27,0.61,999.9,0,1,1,0,0,159
2,2014,02,04,2014-02-04,Kings County,32.5,26.2,1027.2,10,7.8,14.0,999.9,41,27,0.61,999.9,0,1,1,0,0,144
7,2021,02,07,2021-02-07,Queens County,35.1,31.2,1018.9,7.3,12.1,28.9,38.1,44.1,28,0,999.9,1,1,1,0,0,66
7,2021,02,07,2021-02-07,New York County,35.1,31.2,1018.9,7.3,12.1,28.9,38.1,44.1,28,0,999.9,1,1,1,0,0,18
