"","Richmond County","Fri","Mon","Sat","Sun","Thu","Tue","Wed","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","day_index","day_of_year","year","temp","dewp","slp","visib","wdsp","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS"
"11090",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2350,159,2019,17.6,-1.7,1027.8,9.8,10.9,24.1,21.9,8.1,0,0,0,0.107296137339056
"11094",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2354,163,2019,23.5,10.5,1023.7,10,11.8,32.1,36,10.9,0,0,0,0.111587982832618
"11099",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2359,168,2019,35.4,28,1019.9,8.1,10.4,31.1,37,28.9,0,0,0,0.0987124463519313
"11103",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2363,172,2019,39.7,36.7,1019.4,7.5,7.3,999.9,48.9,28,0,0,0,0.150214592274678
"11110",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2370,179,2019,43,42.1,1014.2,3,4.8,999.9,50,34,0,0,1,0.0729613733905579
"11116",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2376,185,2019,39.1,31.5,1020.4,9.9,9.7,15.9,50,33.1,0,0,0,0.111587982832618
"11121",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2381,190,2019,39.1,37.9,1019.5,4.5,11.8,26,43,33.1,0.33,0,0,0.11587982832618
"11123",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2383,192,2019,40.6,39.4,1012.4,3,9.8,22.9,45,36,0.02,0,1,0.120171673819742
"11129",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2389,198,2019,31.5,10.3,1024.7,10,16.4,33,45,25,0,0,0,0.0515021459227468
"11135",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2395,204,2019,28.7,9.5,1034.3,10,11.7,22,34,24.1,0,0,0,0.0515021459227468
"11141",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2401,210,2019,30.7,14.4,1026.6,10,8.1,18.1,34,24.1,0,0,0,0.107296137339056
"11142",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2402,211,2019,29.4,19.8,1028.5,8.2,11.2,24.1,35.1,24.1,0,0,1,0.1931330472103
"11151",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2411,220,2019,41.1,37,1003.4,4.4,17.9,34,46.9,24.1,0.3,0,1,0.124463519313305
"11155",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2415,224,2019,35.5,19.5,1012.2,10,15.9,33,46.9,32,0.03,0,0,0.167381974248927
"11160",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2420,229,2019,39.8,36,1015,8.2,14.2,32.1,48.9,30,0,0,0,0.0772532188841202
"11166",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2426,235,2019,41.1,32.4,1007.1,7.9,10.6,26,48.9,30,0.05,0,0,0.0772532188841202
"11168",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2428,237,2019,30.9,20.8,1016.9,10,7.6,22,46,25,0.01,0,0,0.0901287553648069
"11175",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2435,244,2019,32.8,30.3,1013.3,6.3,8,25.1,37.4,24.1,0.17,0,0,0.0300429184549356
"11180",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2440,249,2019,25.9,12.6,1028.5,10,15.1,29.9,37,19.9,0.11,0,0,0.128755364806867
"11185",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2445,254,2019,26.7,10.2,1034.1,10,7.7,18.1,30,19.9,0,0,0,0.244635193133047
"11187",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2447,256,2019,36.8,32.9,1016.1,6.4,13.3,33,46,23,0.24,0,1,0.133047210300429
"11195",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2455,264,2019,38.3,26.1,1022.3,10,8.7,999.9,46,30.9,0.2,0,0,0.0643776824034335
"11201",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2461,270,2019,34.8,27.7,1030.2,10,4.9,999.9,43,30,0,0,0,0.0472103004291846
"11204",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2464,273,2019,40.5,37.9,1018.9,5.7,14.1,34,46.9,30,0.01,0,1,0.0429184549356223
"11210",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2470,279,2019,38.7,25.2,999.2,8.4,24.3,42.9,46.9,33.1,0.63,0,0,0.0901287553648069
"11215",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2475,284,2019,29.2,6.8,1019.3,10,20.2,42,42.1,26.1,0,0,0,0.141630901287554
"11221",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2481,290,2019,21.6,-0.8,1027.6,10,10.9,32.1,33.1,17.1,0,0,0,0.0858369098712446
"11222",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2482,291,2019,26,18.6,1020,7.4,8,22,30.9,17.1,0.04,0,0,0.171673819742489
"11227",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2487,296,2019,26.7,18.2,1026.9,10,4,999.9,35.1,16,0,0,0,0.124463519313305
"11233",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2493,302,2019,35.1,32.5,1016.8,6,16.1,35.9,37,33.1,0.35,0,0,0.137339055793991
"11239",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2499,308,2019,34.5,29.2,1018.5,10,5.7,999.9,42.1,26.1,0.73,0,0,0.0901287553648069
"11246",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2506,315,2019,37.9,34,1004.8,7.7,15.3,38.1,42.1,26.1,1.22,0,0,0.141630901287554
"11249",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2509,318,2019,28.2,11.9,1014.9,10,12.4,25.1,41,21.9,1.1,0,0,0.167381974248927
"11254",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2514,323,2019,25.4,6,1014.7,10,13.5,27,30,21.9,0,0,0,0.11587982832618
"11259",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2519,328,2019,22.1,1.6,1022.9,10,12.5,24.1,28,15.1,0,0,0,0.120171673819742
"11266",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2526,335,2019,27.2,10.7,1027.8,10,10.9,20,35.1,15.1,0,0,0,0.15450643776824
"11271",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2531,340,2019,35.1,22.7,1025.1,10,7.4,999.9,44.1,19.9,0,0,0,0.0815450643776824
"11274",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2534,343,2019,36.8,30.2,1027.7,7.1,14.7,41,46.9,25,0,0,1,0.055793991416309
"11280",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2540,349,2019,41.7,38.1,1014.1,6,11.1,25.1,46.9,32,0.46,0,1,0.0772532188841202
"11282",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2542,351,2019,38.6,22.9,1016.8,10,11.8,22.9,46.9,30.9,0,0,0,0.0987124463519313
"11291",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2551,360,2019,34.5,22.8,1026,10,6.7,999.9,44.1,26.1,0,0,0,0.120171673819742
"11295",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2555,364,2019,39,33.6,1026.2,10,7.2,999.9,46,28,0,0,0,0.0686695278969957
"11300",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2195,4,2019,45.3,42.3,1017.4,7.3,15.3,25.1,51.1,33.1,0,0,1,0.107296137339056
"11306",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2201,10,2019,46.9,38.6,1009.9,6.1,16,31.1,51.1,41,0.11,0,1,0.0901287553648069
"11309",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2204,13,2019,36.3,17.7,1018.6,10,13.2,25.1,50,30.9,0,0,0,0.0472103004291846
"11312",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2207,16,2019,34.5,15.3,1023.1,10,10.8,21,41,27,0,0,0,0.0472103004291846
"11321",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2216,25,2019,35.2,22.6,1027.5,10,8.2,21,43,25,0,0,0,0.0472103004291846
"11326",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2221,30,2019,36.9,27.1,1029.5,10,6.7,999.9,44.1,24.1,0,0,0,0.0343347639484979
"11327",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2222,31,2019,40.7,32.6,1023,10,12.7,26,48,24.1,0,0,0,0.0772532188841202
"11332",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2227,36,2019,42.3,39.4,997.6,6.9,15,33,48,36,0.75,0,0,0.0643776824034335
"11341",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2236,45,2019,39.3,30.2,999.3,9,21.7,38.1,46,32,0,0,0,0.0214592274678112
"11344",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2239,48,2019,39.1,23.6,1016.9,10,15.5,28,46,32,0,0,0,0.0386266094420601
"11351",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2246,55,2019,42.5,32.5,1016.8,9.8,11,999.9,48,32,0,0,0,0.0429184549356223
"11354",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2249,58,2019,36.9,20.9,1021.3,10,10.8,25.1,48,28.9,0,0,0,0.0257510729613734
"11361",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2256,65,2019,34.4,16.2,1030.9,10,10.7,25.1,43,28,0,0,0,0.0343347639484979
"11363",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2258,67,2019,36.3,27.9,1031.6,10,9.1,999.9,45,26.1,0,0,0,0.055793991416309
"11370",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2265,74,2019,44.4,40.2,1022.1,10,11.7,999.9,51.1,28,0,0,0,0.0515021459227468
"11373",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2268,77,2019,46.1,42.4,1020.5,9.4,7.7,999.9,54,36,0,0,0,0.0386266094420601
"11379",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2274,83,2019,49.2,46,1011.3,8.6,14.7,26,55.9,36,0,0,0,0.0386266094420601
"11386",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2281,90,2019,41.8,26.6,1014.7,10,15.2,28,55.9,36,0.07,0,0,0.0386266094420601
"11387",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2282,91,2019,37.1,22.5,1029.6,10,8.7,22,46.9,23,0,0,0,0.0343347639484979
"11396",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2291,100,2019,43.7,38.8,1013.4,6.6,21.6,42.9,48.9,39.9,2.28,0,0,0.055793991416309
"11401",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2296,105,2019,44.5,26,1023.7,9.8,16.5,32.1,50,37,0.19,0,0,0.0643776824034335
"11405",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2300,109,2019,39.4,18.1,1031,10,10.7,22.9,48.9,36,0,0,0,0.0386266094420601
"11410",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2305,114,2019,46.3,41.2,1022.7,9.2,10.3,999.9,60.1,36,0.07,0,0,0.0815450643776824
"11415",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2310,119,2019,45.3,39.4,1023.5,10,7.4,999.9,60.1,37.9,0.01,0,0,0.0515021459227468
"11418",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2313,122,2019,46.2,45.3,1016.8,5.9,8.4,999.9,50,37.9,0,0,1,0.0343347639484979
"11425",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2320,129,2019,41.4,38.2,1006.5,9.4,12.7,24.1,50,39,0.19,0,0,0.0343347639484979
"11430",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2325,134,2019,41.8,34.8,1007.6,9.3,10.4,22.9,48.9,35.1,0.1,0,0,0.0429184549356223
"11434",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2329,138,2019,40.3,24,1021,10,10.8,24.1,48.9,35.1,0,0,0,0.0171673819742489
"11438",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2333,142,2019,43.8,35.3,1027,10,8.4,999.9,48,35.1,0,0,0,0.055793991416309
"11443",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2338,147,2019,49.7,48,1020.8,5.2,12.6,20,52,39,0,0,1,0.0300429184549356
"11449",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2344,153,2019,50.8,48.7,1014.4,2.7,7.7,999.9,68,45,0.04,0,1,0.0257510729613734
"11455",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2350,159,2019,52,51.1,997.1,2.1,15.1,32.1,68,45,0.03,0,1,0.0300429184549356
"11458",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2353,162,2019,47.1,32.1,1007.6,10,18.3,33,57,42.1,0.58,0,0,0.0429184549356223
"11462",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2357,166,2019,47.5,30.3,1019.3,10,10.1,22.9,55.9,39,0,0,0,0.0600858369098712
"11470",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2365,174,2019,43.7,38.7,1023.9,9.6,12.1,29.9,55.9,34,0,0,0,0.0472103004291846
"11474",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2369,178,2019,53.7,50.7,1014.1,4.8,16.7,32.1,59,50,0,0,1,0.0386266094420601
"11481",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2376,185,2019,54.5,52.8,1013.8,2.9,17.7,31.1,61,48.9,0,0,1,0.0515021459227468
"11484",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2379,188,2019,52.2,51.5,1018.4,2.3,11.6,28,61,48.9,0.51,0,1,0.00858369098712446
"11490",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2385,194,2019,52.1,51.5,1017.3,2.3,7.3,999.9,57.9,48,0.03,0,1,0.0300429184549356
"11496",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2391,200,2019,48.8,46.6,1012.2,6.3,11.4,28,57.9,44.1,0.28,0,1,0.0257510729613734
"11501",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2396,205,2019,51.5,47.2,1007.2,8,9.8,999.9,66,44.1,0.03,0,0,0.055793991416309
"11503",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2398,207,2019,47.7,40.9,1013.3,9.9,5.6,999.9,66,39.9,0.02,0,0,0.0429184549356223
"11510",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2405,214,2019,46.8,44.2,1011.9,7,13.9,31.1,55,39.9,0,0,1,0.0300429184549356
"11513",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2408,217,2019,52.9,46.5,998.5,6.6,19.3,36.9,57,44.1,1.04,0,1,0.055793991416309
"11520",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2415,224,2019,46.9,36.3,1013.8,9.4,8.8,26,57,43,0.14,0,0,0.00858369098712446
"11526",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2421,230,2019,47.8,34.7,1025.4,9.8,10.9,19,54,42.1,0.24,0,0,0.0515021459227468
"11531",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2426,235,2019,45.6,40.5,1024.6,8.3,7.6,999.9,54,42.1,0.31,0,0,0.0472103004291846
"11532",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2427,236,2019,46.9,39.2,1030,10,4.7,999.9,55,39.9,0,0,0,0.0386266094420601
"11537",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2432,241,2019,49.4,46.5,1022.4,8.2,10.6,999.9,55.9,39.9,0.01,0,1,0.0643776824034335
"11545",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2440,249,2019,47.3,44.1,1022.8,7.8,9.2,999.9,55.9,44.1,0,0,1,0.0343347639484979
"11548",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2443,252,2019,51.3,50.5,1012.8,4.3,6.4,999.9,60.1,44.1,0.08,0,1,0.0343347639484979
"11555",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2450,259,2019,46.9,45.9,1011.4,6.8,9.6,18.1,60.1,46,0.08,0,1,0.0643776824034335
"11561",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2456,265,2019,48.1,44.1,1012.7,7.9,18.5,32.1,53.1,45,1.04,0,0,0.0987124463519313
"11566",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2461,270,2019,48.3,42.8,1021.2,10,7.8,999.9,55.9,37,0.25,0,0,0.0772532188841202
"11568",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2463,272,2019,53,44.6,1022.2,10,9.2,22,59,37,0.01,0,0,0.0858369098712446
"11572",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2467,276,2019,47.7,34.1,1027.4,10,7.6,20,59,39,0,0,0,0.0686695278969957
"11580",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2475,284,2019,48.4,43.5,1023.6,9.4,13.8,26,55,39,0,0,0,0.0257510729613734
"11585",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2480,289,2019,56.8,49.5,1014.3,7,10,20,64.9,45,0.01,0,0,0.0300429184549356
"11590",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2485,294,2019,45.7,41.4,1016.3,7.6,8.6,21,64.9,41,0.09,0,0,0.0386266094420601
"11594",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2489,298,2019,46.1,39.5,1012.1,9.7,14.7,31.1,52,41,0.68,0,0,0.0257510729613734
"11599",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2494,303,2019,44.9,42.3,1007.4,7,15,26,48.2,42.8,0.38,0,0,0.0257510729613734
"11605",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2500,309,2019,48.5,41.1,1008.7,9.7,10.8,22,55.9,43,0.01,0,0,0.0858369098712446
"11609",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2504,313,2019,53.3,47.6,1010.2,10,8.2,999.9,64,43,0,0,0,0.0729613733905579
"11614",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2509,318,2019,52.3,49.6,1010.8,8.4,8.4,999.9,64,46,0,0,0,0.0515021459227468
"11617",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2512,321,2019,56.7,46.7,1011.9,8.9,9.2,999.9,64.9,48,0.08,0,0,0.0429184549356223
"11622",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2517,326,2019,52,47.3,1020.1,10,9.7,999.9,64.9,45,0,0,0,0.0214592274678112
"11629",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2524,333,2019,57.2,55,1012.4,4.9,11.3,22,63,45,0,0,1,0.0600858369098712
"11632",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2527,336,2019,58.9,48.6,1008.1,7.8,13.5,28,66,54,0.11,0,1,0.0429184549356223
"11637",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2532,341,2019,56.7,38.7,1019.2,10,12.8,27,59,50,0,0,0,0.0386266094420601
"11646",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2541,350,2019,52.5,45.6,1022.9,10,10.5,999.9,61,46,0,0,0,0.0257510729613734
"11651",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2546,355,2019,59.3,52.2,1007.9,8.3,18.7,36.9,72,48,0.01,0,1,0.0729613733905579
"11653",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2548,357,2019,56.9,47.4,1020.9,10,9.7,35,72,45,0,0,0,0.0257510729613734
"11658",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2553,362,2019,57.6,54.3,1014.5,8.9,12.1,21,70,45,0.07,0,0,0.0600858369098712
"11662",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2192,1,2019,62.1,54.7,1010.3,10,11.4,22,69.1,51.1,0,0,0,0.0643776824034335
"11671",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2201,10,2019,51.6,48.8,1013.9,8.1,8.8,26,69.1,46.9,0,0,1,0.0343347639484979
"11674",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2204,13,2019,54.6,51.3,1007.6,8.1,13.2,25.1,60.1,46.9,0.45,0,0,0.0600858369098712
"11678",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2208,17,2019,51.3,48.8,1009.2,8.5,6.4,999.9,57.2,48.2,0.42,0,1,0.0472103004291846
"11684",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2214,23,2019,58.2,56.1,1006.5,4.7,8.4,17.1,72,48.9,0.48,0,1,0.0515021459227468
"11688",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2218,27,2019,55.3,53.2,1010.9,6.2,6,999.9,72,48.9,0.15,0,1,0.0686695278969957
"11695",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2225,34,2019,56.9,54.7,1008,5.1,6.9,999.9,64.9,52,0,0,1,0.0515021459227468
"11698",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2228,37,2019,60.4,51,1009.4,9.1,11,22.9,66,54,0,0,0,0.0772532188841202
"11702",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2232,41,2019,58.5,45.3,1016.7,10,12.6,24.1,66,51.1,0,0,0,0.0772532188841202
"11711",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2241,50,2019,59.8,55,1014.3,9.6,12.3,21,66,51.1,0,0,0,0.0472103004291846
"11716",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2246,55,2019,62,59.9,1007.5,5.2,12.5,24.1,68,59,0.61,0,1,0.0515021459227468
"11717",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2247,56,2019,59.8,55.3,1012.6,9.8,4.8,999.9,72,51.1,0.22,0,0,0.0515021459227468
"11723",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2253,62,2019,60.6,51.4,1019.3,9.8,9.1,22,72,51.1,0,0,0,0.0686695278969957
"11730",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2260,69,2019,57.7,43.7,1026.7,10,5.3,999.9,69.1,45,0,0,0,0.0386266094420601
"11733",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2263,72,2019,59.4,53.6,1022.9,10,10.5,999.9,66.9,45,0,0,0,0.0643776824034335
"11738",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2268,77,2019,63.7,61.5,1012.2,5.4,11.2,25.1,73.9,54,0.34,0,1,0.0729613733905579
"11746",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2276,85,2019,62.9,51.9,1019.8,10,8.2,999.9,73.9,57,0.57,0,0,0.0772532188841202
"11749",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2279,88,2019,56.7,53.8,1019.4,6.2,12.4,33,70,52,0.02,0,1,0.0515021459227468
"11755",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2285,94,2019,61.7,57.5,1011.3,8.2,13,24.1,64,57,0.87,0,1,0.0729613733905579
"11758",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2288,97,2019,62.7,55.1,1018,10,11.3,999.9,70,57,0,0,0,0.055793991416309
"11763",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2293,102,2019,62.8,58.9,1014.2,9.3,13.2,24.1,70,57.9,0,0,0,0.0300429184549356
"11769",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2299,108,2019,66,60.9,1014.3,8.1,6.3,999.9,72,59,0,0,1,0.0429184549356223
"11773",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2303,112,2019,60.4,58.8,1015.1,5.7,5.2,999.9,64,55.9,0.02,0,1,0.0729613733905579
"11781",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2311,120,2019,62.3,59.6,1011.6,6.7,6.8,999.9,69.1,57.9,0.32,0,1,0.0643776824034335
"11784",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2314,123,2019,61,59.3,1003.1,3,8.1,999.9,64,57,0.12,0,1,0.0300429184549356
"11790",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2320,129,2019,63.2,61.5,997.5,3.8,10,22,66.9,57,0.01,0,1,0.107296137339056
"11795",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2325,134,2019,64.7,58.2,1006.7,9.7,8.4,28.9,75.9,57.9,0.68,0,0,0.0386266094420601
"11797",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2327,136,2019,65.7,55.7,1011.3,10,11.4,27,77,57,0.29,0,0,0.0128755364806867
