"","New York County","Fri","Mon","Sat","Sun","Thu","Tue","Wed","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","day_index","day_of_year","year","temp","dewp","slp","visib","wdsp","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS"
"7889",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1691,230,2017,54.2,51.6,1015.5,2.7,11.6,28,64,48.2,0.11,0,1,0.497816593886463
"7890",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1692,231,2017,53.4,40,1022.3,9.8,12.6,27,66.9,45,0,0,0,0.366812227074236
"7895",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1697,236,2017,49.3,45.3,1019.8,5,10.6,999.9,57.9,44.6,0,0,1,0.467248908296943
"7902",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1704,243,2017,55.4,53.4,1003.9,2.2,14.5,29.9,60.1,45,0,0,1,0.676855895196507
"7907",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1709,248,2017,54.7,44.3,1009.1,9.5,13,22.9,60.1,48.9,0.61,0,0,0.54585152838428
"7912",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1714,253,2017,51.5,34.8,1023,10,10.6,25.1,59,45,0,0,0,0.59825327510917
"7916",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1718,257,2017,49.4,44,1019.6,7.6,14.9,31.1,57.9,45,0,0,0,0.746724890829694
"7922",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1724,263,2017,55.1,54.1,1002.7,2.6,13.5,28,57.9,46,1.15,0,1,0.550218340611354
"7925",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1727,266,2017,52.5,48.9,1004.6,7.1,10.6,999.9,57.9,50,0.37,0,1,0.349344978165939
"7930",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1732,271,2017,50,41.3,1008.8,10,15.6,28.9,57,46,0.09,0,0,0.462882096069869
"7938",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1740,279,2017,48.3,34.9,1014.8,10,6.2,999.9,55,39.9,0,0,0,0.554585152838428
"7943",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1745,284,2017,48.7,38.4,1015.4,9.9,4.5,15.9,57,39.9,0.02,0,0,0.558951965065502
"7948",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1750,289,2017,49.5,42,1015.6,10,7.6,24.1,57,43,0,0,0,0.650655021834061
"7953",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1755,294,2017,48.6,42.2,1016.7,9.7,11.8,25.1,57,44.1,0,0,0,0.668122270742358
"7959",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1761,300,2017,47.9,41.7,1015.7,10,8.6,21,54,44.1,0,0,0,0.633187772925764
"7963",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1765,304,2017,50.4,47.9,1000,5.6,16.5,39,57,45,0.23,0,1,0.480349344978166
"7965",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1767,306,2017,51.1,43.8,999.6,10,12.9,28,57,48,0.14,0,0,0.580786026200873
"7972",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1774,313,2017,57.5,46.9,1010.8,10,10.7,22,69.1,46.9,0.06,0,0,0.563318777292576
"7976",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1778,317,2017,57.9,50.2,1014.7,9.8,11.3,21,69.1,48,0,0,0,0.637554585152838
"7984",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1786,325,2017,60.1,54.1,1012.7,7,13.2,999.9,71.1,53.1,0,0,0,0.899563318777293
"7985",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1788,327,2017,59.6,54.5,1011,6.2,12.2,22.9,71.1,55,0,0,0,0.91703056768559
"7989",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1793,332,2017,56.3,41.6,1021.8,10,16,31.1,69.1,48,0.02,0,0,0.593886462882096
"7997",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1801,340,2017,52.7,37.3,1027.6,10,6.8,999.9,63,41,0,0,0,0.532751091703057
"8002",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1806,345,2017,51.4,40.5,1023.3,9.5,8.2,999.9,63,41,0,0,0,0.593886462882096
"8003",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1807,346,2017,56.8,52.3,1012.3,7.5,11.8,24.1,62.1,48,0.18,0,1,0.606986899563319
"8012",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1816,355,2017,53.9,49.6,1008.5,9,9.2,26,62.1,50,0.01,0,0,0.54585152838428
"8014",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1818,357,2017,53.8,51.1,1008.6,5.6,11.6,22,59,51.1,0.05,0,1,0.65938864628821
"8019",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1823,362,2017,55.4,52.9,1001.2,6.2,12.9,28.9,59,52,0.1,0,1,0.541484716157205
"8026",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1465,4,2017,57.5,48.6,1011.4,10,7.2,999.9,63,51.1,0.03,0,0,0.353711790393013
"8030",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1469,8,2017,51.8,46.1,1015.5,9.4,6.1,999.9,63,45,0,0,0,0.349344978165939
"8035",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1474,13,2017,49.6,47,1015.7,8.1,11.7,21,59,45,0,0,0,0.131004366812227
"8040",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1479,18,2017,53.5,49.6,1021,8.1,7.9,999.9,61,50,0.01,0,0,0.593886462882096
"8045",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1484,23,2017,55.4,53.1,1017.8,3.6,7.8,999.9,62.1,50,0.01,0,1,0.576419213973799
"8051",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1490,29,2017,55.7,53.8,1013.3,3,7.7,999.9,61,51.8,0.01,0,1,0.572052401746725
"8053",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1492,31,2017,58.2,48.2,1013.4,8.3,8.2,999.9,66,52,0,0,1,0.524017467248908
"8061",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1500,39,2017,56.9,47.9,1012.4,10,8.2,999.9,66,43,0,0,0,0.471615720524017
"8065",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1504,43,2017,58,49.8,1014.6,10,7.3,999.9,66,43,0,0,0,0.419213973799127
"8072",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1511,50,2017,56.6,54.5,1011.5,7,8.4,25.1,66,50,0,0,0,0.519650655021834
"8073",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1512,51,2017,52.4,50.5,1006.3,5.1,15.2,31.1,64.9,50,0,0,0,0.615720524017467
"8080",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1519,58,2017,54.5,47.5,1012.9,8.4,12.8,25.1,61,50,0.01,0,0,0.593886462882096
"8086",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1525,64,2017,52.7,45.2,1016.5,9.2,5.5,999.9,63,39.9,0.01,0,0,0.567685589519651
"8091",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1530,69,2017,57.6,52.7,1006,9.1,13.2,31.1,66,39.9,0,0,0,0.668122270742358
"8095",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1534,73,2017,60.4,54.5,1013.9,9.3,9.1,999.9,70,54,0,0,0,0.537117903930131
"8102",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1541,80,2017,61.5,55.8,1017.4,9.3,11.3,999.9,70,55.9,0,0,0,0.528384279475983
"8104",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1544,83,2017,66,58.9,1014.8,8,11.4,19,80.1,57.9,0,0,0,0.633187772925764
"8107",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1547,86,2017,67.3,59.8,1011.4,7.6,10.6,24.1,80.1,59,0,0,0,0.755458515283843
"8116",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1556,95,2017,67.1,51.6,1013.7,9.3,10.3,24.1,79,57,0,0,0,0.668122270742358
"8117",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1557,96,2017,57.2,45.8,1019.1,10,7.5,999.9,66,46.9,0,0,0,0.637554585152838
"8122",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1562,101,2017,59.8,52.9,1018.9,9.9,15.5,32.1,66,46.9,0,0,0,0.550218340611354
"8129",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1569,108,2017,61.7,59.4,1014.9,4.3,11.8,26,68,57,0.02,0,1,0.580786026200873
"8132",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1572,111,2017,63.8,62.5,1014.6,0.7,10.2,21,68,59,0.11,0,1,0.366812227074236
"8139",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1580,119,2017,64.7,64.5,1014,0.9,15.2,25.1,68,62.6,0.11,0,1,0.554585152838428
"8144",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1585,124,2017,63.4,63.4,1013.3,1.1,15,27,66,60.8,0,0,1,0.676855895196507
"8147",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1588,127,2017,62.6,61.8,1013.6,5.4,11.4,21,66.9,60.1,0,0,1,0.572052401746725
"8154",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1595,134,2017,65.8,59.4,1014.3,7.8,9.2,26,75,55.9,0,0,0,0.733624454148472
"8156",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1597,136,2017,64.9,63.4,1010.9,6.3,9.7,22.9,75,55.9,0,0,1,0.751091703056769
"8163",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1604,143,2017,67.2,65.1,1004.8,4.6,15,26,75,61,0,0,1,0.685589519650655
"8168",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1609,148,2017,68.8,60.1,1013,9.4,7.6,999.9,79,59,0,0,0,0.358078602620087
"8172",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1613,152,2017,66.7,59.2,1015,9.8,7.8,999.9,79,59,0,0,0,0.506550218340611
"8176",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1617,156,2017,64.3,61.6,1016.3,9.9,7.8,999.9,75,57.9,0,0,0,0.65938864628821
"8181",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1622,161,2017,65.4,58,1016.7,9.9,9.9,999.9,71.1,57.9,0,0,0,0.537117903930131
"8186",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1627,166,2017,65.6,62.6,1020.7,9.9,11.5,999.9,71.1,59,0,0,0,0.851528384279476
"8192",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1633,172,2017,66.9,63.7,1018,8.8,13.3,22.9,72,63,0,0,0,0.650655021834061
"8196",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1637,176,2017,67.7,66.3,1016.8,5.9,13,22,73,63,0,0,0,0.388646288209607
"8202",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1643,182,2017,68.7,67.4,1013.7,4.2,11.4,20,73.9,64.4,0.03,0,1,0.301310043668122
"8210",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1651,190,2017,70.9,66.1,1013.9,8.2,9.5,999.9,82,64.9,0,0,1,0.318777292576419
"8213",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1654,193,2017,72,61.5,1016.5,9.8,5.8,999.9,82,61,0,0,0,0.200873362445415
"8220",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1661,200,2017,67.9,58.5,1021.9,9.9,6.5,999.9,81,57.9,0,0,0,0.462882096069869
"8224",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1665,204,2017,61.7,59.9,1021.8,9.9,5.9,999.9,78.1,53.1,0,0,0,0.467248908296943
"8226",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1667,206,2017,66,66,1012.4,5.2,8.7,27,69.8,64,0,0,1,0.567685589519651
"8231",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1672,211,2017,67.3,66.8,1007,5.4,8.9,22.9,73,64,0.5,0,1,0.366812227074236
"8240",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1681,220,2017,69.6,64.1,1012.4,9.3,10.1,22,77,64,0,0,0,0.344978165938865
"8245",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1686,225,2017,68.3,66.1,1018.2,9.6,9,999.9,77,62.1,0,0,0,0.532751091703057
"8249",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1690,229,2017,68.8,68.4,1016.1,2.7,8.6,999.9,75,62.1,0,0,1,0.462882096069869
"8255",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1696,235,2017,70.8,70.2,1015.2,1.8,7.3,999.9,77,64.9,0,0,1,0.602620087336245
"8258",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1699,238,2017,70.8,69.6,1015.5,4.4,8.2,999.9,80.1,64,0,0,1,0.685589519650655
"8262",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1703,242,2017,63.7,61.5,1018.4,9,8.9,19,80.1,62.1,0,0,0,0.694323144104803
"8269",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1710,249,2017,64.3,62.7,1013.9,8.4,5.6,999.9,72,60.1,0.11,0,0,0.475982532751092
"8272",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1713,252,2017,69.3,67.7,1013.7,5.8,7.1,999.9,78.1,60.1,0,0,1,0.388646288209607
"8279",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1720,259,2017,67.3,66.8,1018.5,3.9,5.7,999.9,78.1,62.1,0,0,1,0.489082969432314
"8284",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1725,264,2017,69.4,67.9,1019.6,4,5.5,999.9,78.1,62.1,0,0,1,0.606986899563319
"8288",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1729,268,2017,71.6,70.3,1016.5,4.2,7.6,999.9,79,66,0,0,1,0.716157205240175
"8294",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1735,274,2017,74.7,70.6,1013.9,5.3,7.7,999.9,84.9,66.9,0,0,1,0.720524017467249
"8298",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1739,278,2017,75.6,69.6,1010.4,5.7,7.8,999.9,84.9,69.1,0,0,1,0.646288209606987
"8304",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1745,284,2017,74,67.2,1010.5,8.8,7.1,999.9,84.9,68,0,0,0,0.633187772925764
"8307",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1748,287,2017,68.4,63.5,1009.3,8.7,6,999.9,82,64,0,0,0,0.423580786026201
"8311",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1752,291,2017,63,58,1011.8,7.5,10.9,25.1,75,57.9,0,0,0,0.576419213973799
"8319",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1760,299,2017,62.8,59.4,1015.6,9.5,13.8,24.1,70,57.9,0.25,0,0,0.458515283842795
"8325",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1766,305,2017,63.6,58,1022.4,10,7.4,999.9,72,55,0,0,0,0.537117903930131
"8330",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1771,310,2017,61.8,59.2,1017.7,10,7.3,999.9,72,55,0,0,0,0.519650655021834
"8332",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1773,312,2017,69.2,66.9,1011.3,10,8.5,999.9,77,55.9,0.02,0,0,0.589519650655022
"8339",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1780,319,2017,65.1,65,1009.1,6.9,11.1,27,77,63,0.12,0,0,0.379912663755459
"8341",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1782,321,2017,67.1,57.7,1012.6,9.6,15,26,73.9,62.1,0.14,0,0,0.423580786026201
"8346",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1787,326,2017,63.9,57.3,1017.8,10,4.2,999.9,73.9,50,0,0,0,0.471615720524017
"8351",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1792,331,2017,61.8,57.5,1012.8,7,16,35,68,57,1.57,0,0,0.580786026200873
"8357",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1798,337,2017,66.2,60.6,1011,9.6,9.7,22.9,75,54,0.11,0,0,0.532751091703057
"8363",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1804,343,2017,68.2,64.8,1017.1,10,8.6,999.9,75.9,50,0,0,0,0.563318777292576
"8370",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1811,350,2017,68.6,66.6,1018.9,9.9,6.5,999.9,75.9,63,0,0,0,0.54585152838428
"8373",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1814,353,2017,67.5,66,1020.6,9.1,5.8,999.9,75,61,0,0,1,0.655021834061135
"8377",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1818,357,2017,67.7,66.7,1019.7,2.9,6.3,999.9,75.9,61,0,0,1,0.624454148471616
"8384",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1825,364,2017,67.7,67.2,1014.1,2.5,7.9,999.9,75.9,64,0,0,1,0.502183406113537
"8386",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1462,1,2017,69.4,59.9,1014.4,9.5,11.8,22.9,75,64,0,0,0,0.362445414847162
"8392",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1468,7,2017,67.5,64.2,1018.9,10,7.8,26,75,59,0,0,0,0.51528384279476
"8396",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1472,11,2017,65.2,62.8,1013.2,7.8,11.3,24.1,73.9,59,0.96,0,0,0.449781659388646
"8403",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1479,18,2017,67.1,63.5,1021.1,8.2,6.5,999.9,75,59,0.81,0,1,0.589519650655022
"8409",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1485,24,2017,67.8,66,1024.2,8.8,6,999.9,75,59,0,0,1,0.54585152838428
"8411",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1487,26,2017,67.6,65.8,1021.4,9.3,5.8,999.9,77,60.1,0,0,1,0.524017467248908
"8420",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1496,35,2017,65.9,65.8,1016.4,4.2,5.8,999.9,77,60.1,0.07,0,1,0.397379912663755
"8421",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1497,36,2017,71,69.3,1012.4,6.1,8.3,999.9,80.1,62.1,1.24,0,1,0.441048034934498
"8430",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1506,45,2017,67.7,65.2,1016.4,6.1,4.3,999.9,80.1,61,0,0,1,0.489082969432314
"8432",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1508,47,2017,67.8,66.8,1014.6,4.3,4,999.9,79,61,0,0,1,0.414847161572052
"8438",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1514,53,2017,71.1,65.9,1013,6.8,6.5,999.9,79,64.9,0.23,0,1,0.458515283842795
"8445",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1521,60,2017,68,60.8,1016.6,9.1,5.2,999.9,79,62.1,0,0,0,0.567685589519651
"8448",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1524,63,2017,66.6,65.6,1015.2,8,8.8,999.9,73.9,57.9,0,0,0,0.537117903930131
"8453",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1529,68,2017,71.8,70.9,1010.1,5.6,12.2,28,78.1,57.9,1.1,0,1,0.502183406113537
"8457",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1533,72,2017,72.8,68.1,1014.2,6.3,9.7,999.9,80.1,66.9,1.01,0,1,0.353711790393013
"8465",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1541,80,2017,69.9,65.6,1020.4,9.8,5.9,999.9,81,61,0,0,0,0.48471615720524
"8469",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1545,84,2017,70.5,69.8,1017.4,6.4,10.6,999.9,81,61,0,0,0,0.550218340611354
"8473",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1549,88,2017,72.3,70.9,1009.1,6.3,12.4,24.1,78.1,68,0,0,0,0.567685589519651
"8476",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1552,91,2017,70,60.2,1011.9,10,5.6,999.9,79,63,0,0,0,0.576419213973799
"8481",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1557,96,2017,66.4,60,1016.2,10,5.5,999.9,79,57.9,0,0,0,0.554585152838428
"8487",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1563,102,2017,64.1,56.8,1023,9.9,3.7,999.9,73.9,54,0,0,0,0.393013100436681
"8492",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1568,107,2017,62.3,53.6,1024.6,10,5,999.9,73,50,0,0,0,0.358078602620087
"8500",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1576,115,2017,62.7,56.4,1025.3,10,8.5,22.9,73,50,0,0,0,0.410480349344978
"8504",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1580,119,2017,62,58.3,1023.8,9.9,8.6,20,71.1,54,0,0,0,0.493449781659389
"8510",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1586,125,2017,62.7,50,1015.1,10,10.6,22,75,55,0,0,0,0.532751091703057
"8515",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1591,130,2017,58.7,45.2,1022.4,10,5.3,999.9,66.9,50,0,0,0,0.410480349344978
"8520",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1596,135,2017,60,56.6,1018.2,6.7,13.1,33,68,50,1.08,0,1,0.336244541484716
"8522",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1598,137,2017,65.4,62.2,1012.4,9.6,13.4,24.1,70,53.1,0.16,0,0,0.331877729257642
"8526",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1602,141,2017,68.1,66.4,1012.1,6.9,14,24.1,73,62.1,0,0,0,0.462882096069869
"8533",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1609,148,2017,69.6,68.6,1013.2,6,13.6,28.9,75,64.9,0,0,0,0.471615720524017
"8539",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1615,154,2017,67.1,65.1,1011.4,7.9,13,36.9,75,64,2.88,0,1,0.62882096069869
"8543",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1619,158,2017,65.4,60.5,1017.2,9.5,11.3,17.1,70,60.1,0.55,0,0,0.668122270742358
"8550",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1626,165,2017,63.1,57,1021.1,10,7.5,999.9,70,54,0,0,0,0.563318777292576
"8551",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1627,166,2017,61.1,56.3,1024.2,9.7,9.9,24.1,69.1,54,0,0,0,0.576419213973799
"8558",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1634,173,2017,63.6,53.9,1023.1,10,7.9,999.9,72,52,0,0,0,0.519650655021834
"8561",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1637,176,2017,65.3,59.7,1015.6,10,8.3,999.9,73.9,57,0,0,0,0.567685589519651
"8567",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1643,182,2017,67.5,63.4,1011.8,9.5,8,999.9,75,60.1,0,0,0,0.633187772925764
"8572",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1648,187,2017,67.4,67.2,1012.6,5.1,9,999.9,75,63,0,0,1,0.672489082969432
"8576",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1652,191,2017,67.9,67.7,1016.3,6.7,6.3,999.9,73.9,64,0.02,0,1,0.676855895196507
"8583",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1659,198,2017,66.8,65.5,1020.8,4.6,2.8,999.9,75.9,61,0,0,1,0.532751091703057
"8589",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1665,204,2017,64.7,64.2,1021.4,4.8,3.4,999.9,75.9,60.1,0,0,1,0.497816593886463
"8591",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1667,206,2017,65.7,65.5,1020.5,3.4,7.6,999.9,73,60.1,0,0,1,0.572052401746725
"8597",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1673,212,2017,65.5,65.4,1016.3,3.3,14.5,28,71.1,63,0.02,0,1,0.567685589519651
"8603",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1679,218,2017,66.1,66.1,1006.4,3.2,21.3,40,70,63,0.59,0,0,0.502183406113537
